team_position
6
19
19
11
14
19
14
14
2
3
2
10
14
14
21
14
14
14
19
14
19
14
12
19
14
3
4
14
12
7
3
10
14
14
3
3
17
2
14
10
10
14
19
14
14
14
14
17
18
6
14
14
19
14
6
17
19
14
19
19
5
2
10
19
6
14
19
14
2
14
14
3
14
14
19
14
14
14
19
14
14
14
19
14
19
19
14
14
14
14
19
19
9
3
5
14
14
14
2
14
14
14
19
14
14
19
12
11
14
17
15
19
14
14
14
14
14
5
18
14
15
14
21
12
14
14
14
19
14
14
14
14
18
3
14
19
14
18
14
14
14
14
12
14
14
19
19
14
19
14
19
9
6
10
2
19
14
14
17
19
5
1
14
14
11
14
0
19
3
14
14
17
17
6
14
14
14
5
3
14
14
14
14
7
14
4
15
14
12
19
10
14
14
14
9
19
14
14
16
9
14
19
19
19
19
11
19
19
14
14
3
10
18
9
14
17
11
14
12
10
14
15
17
14
19
14
14
15
11
19
14
18
14
18
14
12
21
14
17
27
14
14
14
14
15
14
8
5
19
14
14
15
14
8
19
17
14
19
19
14
14
11
4
19
14
19
14
3
21
14
14
14
14
14
20
14
17
14
16
15
14
19
17
9
11
19
4
3
14
17
9
19
19
11
14
14
6
14
14
9
14
19
10
5
14
14
14
19
12
14
27
11
14
15
3
14
14
9
14
19
3
3
19
14
2
19
19
16
14
14
12
14
10
10
14
19
0
14
14
10
14
19
19
19
3
14
2
14
19
14
14
14
19
3
15
14
14
3
19
19
21
14
14
6
14
18
14
14
9
19
14
14
19
11
14
19
14
19
3
14
12
14
14
19
19
14
14
5
2
14
8
14
14
3
23
14
15
14
14
14
14
14
5
14
14
10
2
4
14
15
14
6
14
14
14
14
19
14
14
14
11
19
14
19
14
19
10
17
10
10
14
14
1
14
19
16
14
14
0
14
19
19
14
1
11
19
23
14
14
14
14
21
7
28
18
14
14
15
14
15
11
5
3
14
14
4
3
14
12
14
5
3
19
5
14
15
12
14
5
14
10
7
14
14
24
19
14
14
14
21
11
14
14
14
9
14
14
14
9
19
3
11
14
14
14
19
19
16
14
19
14
14
19
14
14
10
11
19
19
19
14
3
14
0
2
0
12
3
14
11
19
15
6
4
2
1
15
14
2
17
19
12
17
16
19
14
14
14
12
19
16
14
14
19
11
14
14
14
14
19
14
7
6
5
6
17
19
17
14
14
15
14
14
14
14
19
14
10
7
14
14
14
19
3
17
14
14
14
14
14
17
14
15
14
14
15
14
7
16
14
19
14
23
14
14
14
14
11
5
18
14
14
14
11
19
6
14
14
14
19
14
14
14
14
21
14
4
17
18
14
21
5
4
5
14
14
14
19
19
14
14
14
3
18
14
2
5
15
12
6
12
20
3
11
14
8
15
10
19
19
14
14
21
19
14
23
5
14
7
2
14
14
4
11
10
3
14
14
8
14
14
0
14
19
14
10
14
19
6
14
3
14
14
19
17
14
19
14
15
14
14
14
19
14
14
0
19
14
14
21
14
11
19
14
14
14
14
3
14
14
14
7
19
14
14
14
14
17
14
14
14
18
15
11
14
14
14
19
19
15
1
24
5
4
15
14
14
14
14
14
19
0
15
14
14
5
14
10
14
14
14
16
14
14
14
5
9
1
14
18
14
19
17
14
14
12
9
14
14
14
14
14
14
19
19
14
14
14
14
2
14
1
25
14
14
14
14
14
14
14
2
14
14
3
19
14
19
14
14
14
5
19
14
14
5
14
24
2
14
3
12
1
19
17
19
14
11
14
14
14
14
1
19
2
17
10
10
19
14
14
14
20
19
5
14
14
10
19
8
14
10
2
14
8
11
17
14
2
3
14
17
14
19
14
19
14
19
14
9
19
19
19
6
14
14
1
11
14
6
19
14
6
19
14
19
14
10
19
12
14
14
6
14
14
19
10
14
14
9
14
19
19
19
15
14
14
6
14
19
0
9
0
10
17
14
14
14
3
18
9
14
14
14
1
14
14
14
27
18
14
14
17
15
14
18
12
14
14
10
19
14
1
6
10
0
14
14
19
14
14
14
19
15
14
19
19
19
14
4
14
19
5
14
4
9
19
19
15
5
3
14
19
14
14
19
10
17
19
9
16
4
14
2
14
14
19
14
11
14
14
0
19
7
14
14
14
6
14
4
14
14
6
19
19
19
14
14
14
14
14
14
19
14
3
18
14
21
14
12
14
28
9
14
14
19
6
17
5
14
14
19
19
14
19
2
10
14
14
10
19
15
7
10
14
14
14
19
14
14
19
14
14
14
2
14
19
8
19
14
14
5
21
15
5
9
14
19
16
5
14
10
4
14
3
19
14
14
14
14
19
14
19
14
14
14
21
14
10
3
14
17
14
9
12
19
12
7
2
19
2
0
14
19
12
19
14
14
14
14
14
14
14
4
19
14
14
14
14
14
19
10
14
14
10
14
19
5
2
19
19
4
14
14
19
14
10
14
14
14
15
14
3
19
14
12
10
14
14
19
10
19
11
7
14
10
19
6
14
14
11
28
14
14
14
17
12
8
14
14
17
6
0
14
14
17
14
15
14
14
14
14
27
14
14
19
14
15
12
19
4
21
14
10
18
14
6
12
19
12
14
14
19
5
9
16
0
19
10
10
14
12
10
17
14
15
10
14
17
14
19
14
14
19
19
7
19
19
19
14
15
3
14
15
19
15
19
0
19
5
4
19
19
0
14
14
16
14
4
19
14
17
14
14
3
19
14
14
3
14
21
19
19
3
2
10
14
14
19
14
19
8
15
14
14
18
14
14
0
14
10
14
19
19
19
14
27
14
14
19
19
11
14
19
19
19
0
19
15
14
5
5
14
12
19
14
16
19
19
19
14
19
4
14
18
14
10
24
14
3
14
8
19
10
15
14
14
14
14
14
14
10
14
14
14
6
5
14
9
12
14
10
19
12
14
15
5
19
19
4
19
19
0
10
14
11
19
19
14
14
14
10
5
19
3
14
14
19
21
9
11
10
19
14
14
6
12
3
14
4
14
14
14
10
14
21
14
14
15
12
2
14
14
14
14
5
5
14
2
19
14
14
6
6
19
17
14
17
10
14
14
14
19
14
14
15
17
14
11
11
14
19
14
1
12
17
14
15
14
14
14
5
14
15
0
6
10
11
14
19
8
19
14
14
19
2
10
19
19
12
14
11
14
21
8
1
19
8
14
14
8
14
3
14
19
14
14
19
19
14
14
14
14
2
14
6
14
11
12
21
0
19
4
12
10
0
6
14
3
14
14
19
5
10
14
1
7
15
14
14
14
14
19
19
19
14
14
24
14
6
3
4
14
19
5
9
14
14
14
6
18
19
14
19
10
11
8
15
14
14
19
11
19
19
14
15
21
16
14
1
15
14
8
14
16
3
14
19
19
14
4
19
17
4
10
14
15
14
14
5
14
19
14
7
28
14
19
17
3
19
6
3
11
14
16
14
11
14
14
14
2
19
14
14
2
10
14
14
14
19
10
19
14
0
14
3
14
19
14
14
19
14
19
2
0
17
9
14
19
4
19
19
9
14
14
14
14
19
14
19
21
9
14
14
19
14
5
14
3
14
14
14
19
14
19
14
6
19
10
19
19
14
14
14
5
3
3
5
14
11
14
19
19
14
3
14
14
3
19
19
14
14
19
19
27
10
14
15
14
17
14
9
15
3
3
14
17
24
21
11
19
14
19
9
14
15
15
17
19
14
14
19
23
17
5
12
17
3
6
6
17
10
14
10
6
2
21
14
19
10
5
14
17
3
14
11
14
14
14
19
19
14
12
14
7
14
14
14
14
2
1
6
14
14
19
18
14
19
15
14
14
14
14
17
24
14
14
19
14
19
14
14
14
4
14
21
14
19
5
19
15
14
4
14
14
16
4
5
12
3
14
14
14
14
28
19
3
19
14
14
14
14
14
14
10
14
5
14
10
14
14
17
14
14
12
14
15
14
14
14
14
14
17
14
5
14
8
12
0
14
14
19
7
14
4
19
14
19
19
17
9
15
19
14
14
14
14
14
12
12
5
11
14
19
6
14
14
23
14
19
2
19
15
5
5
0
21
14
19
17
14
2
14
14
10
14
15
19
1
14
14
12
5
11
14
9
14
14
19
15
14
14
5
14
14
14
21
14
28
14
0
11
3
15
14
14
17
14
14
14
2
12
14
14
19
3
19
3
14
14
20
1
10
14
14
10
5
14
14
19
4
14
10
5
14
15
14
14
18
11
14
14
0
17
15
14
4
6
14
14
14
19
14
14
15
19
21
15
14
14
16
19
16
15
15
14
14
10
14
14
14
19
14
14
14
14
15
19
15
10
3
14
2
8
9
11
19
16
14
5
14
3
14
14
21
19
14
26
15
14
14
19
24
18
10
17
14
19
14
17
14
14
19
14
14
14
1
14
17
19
19
14
6
14
14
17
14
7
5
5
14
0
9
14
3
14
15
1
14
14
19
15
5
14
3
17
14
8
14
20
19
19
14
14
9
19
14
14
4
17
16
15
9
9
14
6
14
14
14
15
14
14
10
14
3
14
14
19
4
18
14
9
19
14
12
14
19
14
2
14
14
14
9
3
18
14
15
19
1
2
14
12
10
14
14
3
12
1
14
14
5
4
14
14
14
3
14
6
14
19
3
19
14
5
14
19
16
14
1
14
14
14
14
3
15
14
14
4
6
19
10
3
17
11
14
14
3
14
14
14
14
14
14
14
14
14
17
14
14
5
14
14
19
14
19
5
14
14
12
4
14
10
4
14
14
14
14
6
14
14
14
14
14
10
19
15
12
14
19
14
15
14
4
14
10
18
6
14
18
19
11
1
17
19
19
14
19
3
9
15
21
14
17
14
2
9
14
7
11
14
17
14
14
5
14
24
19
14
8
19
3
19
14
6
14
14
14
12
3
14
4
4
14
19
14
14
12
11
19
14
14
3
3
19
19
14
19
3
15
14
19
6
14
3
19
4
8
21
14
5
14
2
19
6
17
19
19
14
24
2
12
14
3
0
19
19
14
11
14
14
1
14
24
14
14
9
19
19
4
10
5
3
19
19
12
19
19
14
14
9
19
14
0
19
19
14
14
3
14
14
14
14
14
12
14
12
14
10
19
19
14
2
15
2
14
19
14
19
15
14
14
17
17
14
1
14
19
19
18
14
15
19
23
14
15
14
14
9
14
12
19
14
14
21
10
15
19
4
16
22
19
14
18
14
14
0
4
19
9
9
19
19
14
14
19
17
14
5
5
14
14
17
1
14
8
14
14
1
19
14
14
15
10
19
24
19
19
14
4
3
14
14
14
14
14
14
14
14
19
19
14
14
14
6
14
9
19
28
15
14
5
14
14
19
0
14
14
14
14
14
14
14
14
19
19
19
5
21
11
5
14
19
17
19
14
3
11
21
11
14
12
5
14
14
14
14
14
17
14
14
10
10
14
12
4
14
14
3
14
14
14
5
3
17
14
4
10
19
3
19
19
16
19
14
14
19
14
14
14
14
3
14
19
17
14
6
14
7
14
14
19
14
14
10
17
10
15
0
8
15
14
14
14
14
10
19
23
14
15
19
19
6
3
14
28
19
3
23
14
19
10
14
14
14
14
14
19
14
14
14
14
5
11
14
14
3
14
3
19
19
15
2
9
19
14
0
9
14
14
14
10
14
1
14
14
3
16
14
3
14
14
6
15
19
14
19
15
14
14
14
19
14
5
18
14
14
14
14
0
10
19
14
19
14
25
14
10
5
14
14
14
14
14
19
1
14
3
17
8
19
19
14
14
3
14
19
1
14
10
14
4
14
19
14
17
19
9
3
14
19
12
14
3
2
19
19
19
14
5
14
9
10
14
14
19
3
4
14
12
14
14
14
14
3
14
14
9
9
19
19
10
14
19
14
23
11
1
14
25
14
6
14
14
17
14
14
19
14
14
6
14
10
19
14
14
15
14
14
7
11
7
18
3
19
17
14
14
14
19
14
19
3
10
5
11
14
14
14
18
19
14
6
14
14
10
14
14
10
19
14
9
16
14
24
14
5
19
14
14
12
5
14
5
14
19
14
15
14
24
14
19
14
14
5
14
19
14
17
3
14
8
5
14
19
19
17
14
9
14
11
17
23
10
14
14
14
14
14
17
14
14
14
14
5
14
14
10
21
14
9
21
14
18
14
17
9
14
14
1
4
14
14
19
14
19
14
21
14
21
3
14
17
19
17
11
14
6
19
19
10
14
14
3
17
5
11
14
14
4
3
19
14
14
19
19
15
14
15
14
10
14
14
6
19
14
14
14
12
16
17
19
12
4
14
14
3
19
14
14
10
14
14
17
14
19
14
10
14
19
8
14
12
0
19
10
19
14
5
15
8
19
14
5
14
14
11
4
14
14
14
14
19
9
19
6
17
14
19
4
14
14
9
19
12
19
14
19
5
14
12
14
19
19
3
14
14
14
19
15
9
14
14
19
14
24
14
14
14
17
14
9
14
14
23
14
10
14
14
14
14
14
14
17
18
14
14
14
14
14
3
19
14
14
14
14
19
14
14
14
14
10
14
17
14
21
19
19
5
17
19
19
11
8
12
14
11
14
19
14
14
9
4
12
3
14
19
11
3
10
17
14
14
5
6
14
19
17
15
14
19
19
11
6
14
5
5
14
14
11
15
6
14
17
19
14
14
19
5
14
14
9
5
10
15
14
6
2
19
11
10
14
7
19
14
19
15
19
14
19
14
14
14
5
15
14
19
14
14
14
16
14
14
16
19
14
8
14
14
7
19
12
9
14
21
14
14
7
7
10
12
14
17
14
19
6
14
12
12
5
12
10
19
19
14
15
19
14
19
6
8
3
11
14
10
14
14
9
7
19
14
19
17
14
14
14
14
14
14
14
6
1
19
14
6
17
18
19
19
18
0
10
14
5
1
15
14
14
14
14
19
14
14
11
3
14
14
14
14
14
14
14
14
17
3
14
12
14
14
14
6
14
19
18
14
14
8
19
14
6
14
19
19
8
14
14
14
14
14
4
6
7
3
14
4
14
14
14
14
5
19
14
17
19
14
15
17
14
19
14
24
19
14
14
15
9
8
12
8
3
3
19
14
19
15
5
14
17
4
14
14
14
14
4
14
14
14
14
5
3
27
14
19
14
19
14
14
10
14
19
14
5
19
14
11
17
14
15
14
14
10
14
15
17
14
14
14
14
19
14
15
15
19
14
19
14
27
17
14
14
12
14
19
19
19
11
2
9
19
9
14
19
3
21
3
4
10
14
5
14
14
14
3
3
7
14
19
19
9
3
10
17
5
6
5
21
2
27
6
14
5
14
3
14
9
14
24
0
1
18
14
14
19
14
15
14
1
21
14
14
14
14
5
5
14
6
3
14
19
14
14
6
14
14
14
6
14
14
14
14
14
19
3
10
14
14
1
3
2
14
21
14
3
14
17
19
14
17
14
11
17
19
16
19
14
3
14
14
11
6
14
14
14
16
6
14
14
14
28
14
17
17
6
17
19
14
14
14
14
14
14
26
14
0
11
14
14
14
19
19
6
11
10
19
11
7
12
14
14
14
2
14
16
19
14
19
3
19
5
14
6
19
6
3
19
14
19
14
6
19
14
7
19
14
14
14
6
19
14
18
18
14
19
14
14
8
19
14
19
17
2
6
25
3
5
14
14
6
14
14
14
8
19
14
14
14
19
14
19
19
4
10
14
18
10
19
19
19
14
14
14
19
6
14
5
19
12
14
9
19
10
14
7
24
14
5
3
19
10
19
14
14
19
4
15
19
6
25
19
14
18
14
15
19
3
14
14
14
19
0
19
11
9
14
19
14
14
19
17
14
19
3
14
14
19
14
5
14
19
14
14
18
3
14
14
12
14
14
19
14
14
14
24
5
19
19
15
9
9
15
17
7
11
14
14
3
14
14
4
19
14
14
2
11
19
19
11
10
14
9
10
14
14
20
14
14
14
19
9
14
14
14
0
19
14
14
5
14
16
19
14
17
17
17
0
3
10
14
6
14
19
19
14
19
17
14
2
15
2
4
19
4
19
10
18
14
12
19
14
14
12
14
19
19
14
14
15
14
11
14
14
2
14
14
6
18
3
6
14
10
14
14
14
14
14
10
5
14
14
14
1
5
14
14
19
19
19
12
17
10
19
10
14
14
19
14
14
14
14
14
11
14
19
15
1
14
12
17
16
14
14
10
14
14
14
14
2
14
3
11
14
19
17
14
19
14
6
14
7
14
9
19
19
14
19
17
6
14
10
14
14
2
6
14
14
8
0
14
14
9
14
14
12
19
3
14
14
19
14
0
19
5
14
14
14
12
14
14
14
14
14
11
12
14
14
19
14
15
19
14
14
18
14
16
14
14
19
14
14
14
2
3
14
3
19
28
14
14
10
14
14
4
3
9
14
3
14
14
9
0
14
9
17
10
14
19
12
19
15
14
14
10
14
3
14
14
21
21
14
14
8
14
17
9
8
14
14
24
14
17
14
24
9
10
19
19
14
17
14
19
14
14
14
15
19
14
15
19
17
14
14
9
14
14
14
23
19
17
14
3
16
15
19
19
14
14
9
5
3
19
6
2
19
14
14
14
2
19
14
14
14
19
14
14
14
4
19
11
10
14
19
14
14
10
17
19
14
14
15
14
6
12
17
14
14
16
14
19
2
14
14
14
14
18
5
14
9
6
14
14
14
14
14
14
19
14
14
14
28
19
14
5
19
14
19
14
14
14
14
9
19
19
14
14
10
14
7
14
4
19
2
3
14
14
19
19
14
14
21
11
14
9
14
11
4
17
14
10
19
16
14
19
14
10
14
14
19
24
19
19
5
15
17
5
9
4
19
20
14
14
14
8
14
15
19
18
14
15
14
14
2
14
14
14
14
14
14
17
2
11
3
5
3
14
21
14
19
19
12
16
18
14
14
19
21
4
14
14
17
14
0
18
12
11
10
19
8
14
14
19
19
19
19
14
5
14
5
10
19
12
5
14
14
14
14
14
14
14
14
4
11
14
14
19
14
14
14
14
2
19
14
23
14
14
7
14
14
19
15
14
12
14
14
14
15
14
27
14
5
8
2
19
6
14
6
11
14
19
13
1
6
14
19
16
2
19
14
14
14
14
14
14
14
14
5
14
11
14
14
5
14
14
14
14
19
14
5
3
14
3
19
17
6
5
14
14
21
15
14
14
19
14
19
19
19
3
19
14
19
14
14
19
14
19
19
14
17
0
19
9
24
14
14
2
14
19
19
19
6
19
14
18
2
14
14
2
3
5
9
6
11
14
14
15
4
19
4
12
5
3
14
6
14
14
5
12
6
15
14
3
19
8
14
17
8
19
15
14
5
15
15
17
3
16
14
19
14
14
14
19
14
18
14
14
15
7
14
14
17
11
19
14
19
19
19
14
11
3
14
3
19
0
6
14
14
14
16
18
10
14
5
15
14
14
14
19
17
3
14
14
5
14
19
16
14
28
19
14
14
14
14
11
19
14
21
14
6
14
14
3
14
19
19
14
21
14
14
14
14
4
19
14
14
2
19
19
14
14
3
19
19
14
14
10
17
14
14
10
14
14
14
12
8
1
9
19
19
19
14
12
14
27
6
17
11
14
19
14
6
19
14
19
14
14
14
15
14
19
14
10
14
19
14
14
14
3
14
19
14
5
14
14
14
14
8
14
14
10
15
3
14
6
14
19
14
14
14
19
15
15
3
8
6
21
14
14
17
14
14
14
3
14
19
14
10
19
7
24
11
4
14
19
14
14
14
19
14
14
12
14
14
14
14
14
14
14
19
19
14
19
16
19
14
19
14
12
19
6
14
14
26
14
14
11
19
27
19
6
14
0
14
19
14
17
14
19
14
14
14
0
14
14
12
14
14
4
14
17
9
17
14
14
14
1
14
3
14
14
2
14
3
19
14
14
19
14
15
14
14
17
14
14
25
11
14
14
6
14
14
14
7
14
11
14
14
12
19
14
14
9
14
14
19
4
16
19
6
14
14
11
19
4
14
19
14
17
14
5
14
6
15
14
14
12
3
19
12
14
14
14
14
5
14
14
19
17
14
17
5
14
14
14
14
14
21
14
19
14
10
14
14
14
14
14
19
14
5
3
14
12
15
14
14
19
2
17
14
14
11
8
14
15
15
14
8
14
14
5
19
5
20
14
14
14
14
14
14
14
19
14
19
6
14
14
16
7
6
14
2
14
19
14
14
14
7
14
19
14
14
11
6
14
14
14
19
4
19
3
14
8
2
19
14
12
17
23
14
4
28
5
14
2
19
9
3
4
19
14
8
10
15
6
12
6
9
14
10
14
19
5
14
17
1
14
10
14
3
19
19
15
14
14
14
19
19
4
23
19
19
3
14
14
14
14
17
14
14
14
14
18
14
14
19
14
14
10
14
3
19
14
11
14
14
19
14
17
14
14
14
5
19
14
19
14
19
14
11
3
14
14
14
14
14
19
19
14
14
17
5
6
11
14
14
0
21
21
23
14
10
14
15
14
15
14
14
14
14
19
19
19
19
19
14
10
12
14
12
14
14
19
19
2
14
14
14
19
19
3
12
14
9
15
2
14
14
19
14
14
14
18
14
14
19
14
14
19
14
14
8
10
14
14
17
19
14
14
14
14
19
1
14
14
14
14
4
10
5
14
14
14
3
19
14
14
15
14
11
6
14
14
14
10
6
14
14
12
15
12
14
14
14
14
14
15
12
10
10
7
4
14
8
14
5
19
19
14
14
14
19
14
16
19
14
14
5
19
10
15
14
6
14
3
4
14
7
14
14
19
14
6
4
14
14
19
17
19
10
4
14
14
7
14
14
14
10
3
14
4
14
14
19
19
19
15
14
14
14
3
14
14
14
5
28
14
14
14
14
14
12
3
15
23
19
14
19
10
12
14
19
14
3
14
2
9
14
14
18
14
19
0
15
14
10
19
19
14
14
14
10
10
10
14
14
14
14
9
3
14
19
19
5
14
4
14
14
14
10
14
11
14
14
11
19
14
14
14
14
14
14
3
14
17
14
5
15
11
14
14
19
2
19
14
4
3
14
14
14
2
4
19
14
5
16
15
19
19
17
4
14
3
19
21
14
19
14
14
14
19
2
14
3
14
14
14
14
19
14
2
14
14
14
14
4
16
14
14
14
6
19
19
19
14
21
14
2
21
2
10
14
14
14
6
6
4
5
24
14
14
5
1
14
14
19
19
14
14
12
19
2
2
14
19
14
5
13
14
19
3
9
14
3
11
17
14
14
19
19
19
14
5
12
14
19
2
14
6
14
14
19
5
14
11
19
4
14
14
14
14
14
19
14
14
19
5
14
5
15
14
11
14
15
1
5
18
16
19
14
14
3
14
15
14
14
14
19
14
14
14
19
3
1
14
14
4
14
14
15
15
2
14
7
19
14
24
14
14
12
5
14
14
14
4
3
3
10
14
14
3
14
19
10
1
14
19
14
14
6
14
14
9
8
17
10
19
19
14
19
19
6
1
19
14
14
14
19
19
0
19
14
14
19
19
18
3
14
14
14
14
5
19
14
10
19
14
4
4
14
10
14
5
5
14
14
19
19
14
14
19
14
19
15
10
19
14
9
24
14
12
14
14
7
14
14
10
3
14
14
19
14
9
14
19
11
14
2
5
10
20
14
14
14
14
14
14
19
14
4
17
5
14
3
17
5
19
9
14
14
14
10
5
14
11
14
14
19
14
5
14
19
19
9
14
14
1
19
12
3
14
18
14
19
14
10
14
9
14
14
14
14
14
14
6
17
19
2
11
5
16
18
24
0
19
4
14
27
14
14
14
19
4
6
15
14
14
10
7
14
12
19
19
3
5
19
3
19
16
17
5
14
14
19
14
14
14
11
14
14
14
14
14
19
14
5
19
14
5
12
14
14
19
14
2
9
14
4
14
7
14
19
3
19
14
19
5
14
14
10
14
10
14
0
6
12
19
15
14
14
4
6
3
9
14
14
2
11
14
15
17
14
14
18
14
14
2
19
19
7
14
19
14
10
10
14
19
19
2
14
19
26
17
19
15
4
15
0
5
14
5
14
19
0
14
3
14
14
19
14
6
14
19
23
6
14
19
1
19
19
14
24
1
15
14
6
14
10
14
17
19
19
14
14
14
14
11
14
14
14
14
19
14
5
19
21
24
19
14
14
11
14
19
14
7
19
14
14
14
19
3
15
14
21
19
14
14
15
14
6
15
0
19
16
15
10
6
14
16
14
6
5
19
14
28
5
25
17
11
0
14
14
19
18
15
19
14
14
19
6
14
14
14
14
2
14
14
19
19
19
19
19
18
14
7
18
14
5
9
14
19
15
14
19
14
14
3
5
26
14
14
3
17
14
6
14
14
8
14
3
3
19
14
4
15
14
12
14
8
7
14
5
14
14
14
3
15
16
18
14
12
6
10
5
14
12
14
24
1
10
14
26
5
14
16
3
14
15
19
14
2
10
10
14
14
3
14
15
14
19
14
9
6
8
3
14
14
14
21
14
14
14
11
6
14
19
14
19
17
10
19
10
4
14
14
10
12
14
14
1
17
15
14
5
12
10
19
12
14
18
23
14
14
14
18
15
28
14
3
19
5
12
19
4
3
14
9
6
18
14
10
14
6
14
8
14
21
14
1
14
14
14
10
12
0
17
14
14
14
17
21
9
24
14
17
19
19
10
14
19
14
19
19
14
14
17
14
19
12
0
14
14
19
19
2
15
5
4
2
14
14
14
11
19
14
17
7
14
14
7
14
19
14
14
10
14
10
14
5
19
6
5
5
14
14
14
4
19
3
19
14
7
21
14
8
19
14
5
11
14
19
11
10
19
16
14
18
14
14
14
10
21
14
14
28
14
4
0
15
9
19
16
8
14
3
16
14
14
19
12
14
13
14
19
14
14
6
19
13
10
1
9
19
19
12
19
14
19
6
14
14
14
28
14
14
14
19
14
14
10
2
19
19
10
14
19
14
11
19
10
14
3
8
12
14
5
19
14
14
4
21
18
14
14
14
19
14
14
19
14
19
8
19
4
17
14
14
18
12
14
14
10
11
6
9
14
8
14
8
5
5
15
6
14
14
15
8
14
14
8
6
5
14
4
15
14
9
16
15
9
14
17
14
14
7
10
14
17
7
18
19
19
14
19
14
14
14
6
10
10
14
1
14
19
28
10
14
9
14
14
14
19
14
14
6
10
27
19
8
19
4
14
14
19
14
14
10
14
5
14
17
14
14
14
17
14
5
14
14
19
3
14
9
19
19
14
14
14
17
11
2
11
14
19
19
19
14
14
14
3
14
14
3
14
14
19
2
14
14
2
7
19
19
17
12
5
19
14
17
14
19
4
14
12
14
19
19
14
21
10
14
10
11
14
19
19
19
14
14
14
16
19
19
14
14
11
14
14
19
6
14
3
14
14
14
14
14
14
14
10
9
14
14
9
0
19
14
19
14
19
14
14
18
18
14
19
14
5
9
14
14
3
19
4
5
3
14
14
19
14
19
6
14
14
4
14
14
19
26
17
24
19
5
19
19
9
6
14
14
5
14
6
12
14
19
19
19
14
14
19
5
14
24
5
2
14
14
14
14
3
14
19
19
4
14
14
16
14
5
14
14
14
19
2
19
19
14
14
14
14
14
19
19
17
14
14
14
18
7
17
14
14
5
24
19
19
14
14
3
14
15
19
14
14
17
14
14
14
14
5
14
14
10
14
14
14
14
19
2
14
14
14
14
14
8
14
6
14
19
14
14
14
19
17
13
14
14
14
14
14
19
14
14
11
14
19
14
14
3
6
14
14
21
14
12
12
16
23
4
10
14
14
14
5
14
19
14
3
14
14
12
14
14
19
1
16
19
14
14
5
14
18
10
14
14
15
14
14
14
14
10
15
19
19
14
4
14
21
14
4
14
14
19
19
19
6
14
14
14
